bike_id,is_reserved,current_fuel_percent,lat,lon,timestamp
09447b46-420b-4dba-9607-0d4005931f6b,False,0.0,44.874344,-0.554044,2024-05-21_19-59-10
725bc37f-4a44-4dd0-8734-973020e217c0,False,0.0,44.874997,-0.554506,2024-05-21_19-59-10
e730e40e-543d-4c94-8090-24ea066fdba6,False,0.56989247,44.82754,-0.558724,2024-05-21_19-59-10
a763563d-f15c-4056-b67e-f9ff3e0546fb,False,0.40860215,44.830299,-0.58483,2024-05-21_19-59-10
0b42290b-816c-48d6-a827-b5f59bb587af,False,0.78494626,44.822756,-0.595046,2024-05-21_19-59-10
0e8fc8b2-6d51-44d4-ac07-3bcfa5dc0cfd,False,0.5591398,44.857858,-0.576698,2024-05-21_19-59-10
10dab54e-ec54-49d9-a5e1-40d67734b17a,False,0.8172043,44.840586,-0.590263,2024-05-21_19-59-10
77046c4a-5a74-42ea-83d3-51d2a55d65bf,False,0.58064514,44.827502,-0.58869,2024-05-21_19-59-10
f4d248b9-36bc-46d3-89d2-354806c7d09f,False,0.86021507,44.850102,-0.558562,2024-05-21_19-59-10
146ef511-951e-4f32-8e92-15debaccef51,False,0.8924731,44.827265,-0.556418,2024-05-21_19-59-10
173d3d06-97ad-4981-9382-3a6ad0fe6440,False,0.67741936,44.878561,-0.568726,2024-05-21_19-59-10
7db1d7a0-1751-4d1b-bdd7-dae2aee8b9fd,False,0.6236559,44.825826,-0.563581,2024-05-21_19-59-10
f646d0ef-7265-4693-8061-2b374ed96cab,False,0.9139785,44.841602,-0.580863,2024-05-21_19-59-10
63cc330a-e380-43f6-b3a9-1930ed830ce0,False,0.26881722,44.828035,-0.577973,2024-05-21_19-59-10
9acf495f-2c74-4967-9dd1-1b4419952b28,False,0.60215056,44.831786,-0.573322,2024-05-21_19-59-10
80043b94-8e0b-4ce7-b9b8-398f84e7c412,False,0.58064514,44.830006,-0.592532,2024-05-21_19-59-10
394bf824-224d-44ec-ab78-e7d458bf726e,False,0.68817204,44.826107,-0.557509,2024-05-21_19-59-10
521545fe-d94d-43c5-8220-3ab4c59225db,False,0.78494626,44.858982,-0.625036,2024-05-21_19-59-10
10e78f4d-d0b9-4096-ae45-742eb23353a4,False,0.6236559,44.822821,-0.559038,2024-05-21_19-59-10
db566faf-21a6-4d55-ada6-3b6d573cca9d,False,0.58064514,44.821368,-0.570341,2024-05-21_19-59-10
141d6a6d-77dc-42d2-a135-6e3b49fb13fc,False,0.40860215,44.839442,-0.558785,2024-05-21_19-59-10
087cb243-9776-4fff-be55-3c7b262e2880,False,0.48387095,44.812517,-0.571509,2024-05-21_19-59-10
e37dedba-3851-4ca5-a821-b1aa7a65177a,False,0.7741935,44.827056,-0.578964,2024-05-21_19-59-10
42f67aa6-385f-4dc8-930a-b10e38e20174,False,0.33333334,44.831958,-0.573501,2024-05-21_19-59-10
c039502c-5ee7-4581-87f3-402171e2d6da,False,0.40860215,44.827289,-0.556417,2024-05-21_19-59-10
8d628e32-aa1d-4ede-a512-1b5cd27fc4a8,False,0.8924731,44.826039,-0.557372,2024-05-21_19-59-10
9df1adaa-7d7d-4453-b7cc-11a0c1f3f8b4,False,0.827957,44.827575,-0.554492,2024-05-21_19-59-10
2ef288ee-a6e8-4d8f-9089-5ade9b2d8b93,False,0.53763443,44.829001,-0.600049,2024-05-21_19-59-10
0dc6cd51-471f-4435-a132-5b2bfc998fdd,False,0.4516129,44.857858,-0.623528,2024-05-21_19-59-10
c31544a3-c504-4f8f-89be-82f8a58732b4,False,0.79569894,44.849907,-0.574754,2024-05-21_19-59-10
fd378ab5-3108-4d1c-8072-c2e1e15f07d3,False,0.78494626,44.823224,-0.600925,2024-05-21_19-59-10
9464f1b9-451a-4ae9-a737-44334b00ce83,False,0.2795699,44.820881,-0.567122,2024-05-21_19-59-10
482ee1c1-881e-406c-b354-6de07b8477e9,False,0.29032257,44.84155,-0.546669,2024-05-21_19-59-10
ecf686fc-cca4-4438-8cee-a466abd1e202,False,0.50537634,44.858658,-0.55649,2024-05-21_19-59-10
9d09ce62-104f-46ed-ae49-348f3fee57e5,False,0.78494626,44.838474,-0.615141,2024-05-21_19-59-10
e5fc3c2c-3f4f-4642-8d5d-b398c6e00a8b,False,0.8817204,44.825555,-0.55752,2024-05-21_19-59-10
c147a17f-f6be-4618-955d-5977431d8608,False,0.86021507,44.850013,-0.624907,2024-05-21_19-59-10
c8204d87-0d64-4737-b9a3-949d109072de,False,0.47311828,44.8676,-0.548382,2024-05-21_19-59-10
1557a549-e58b-4e90-b3ea-9fdd8a5509b4,False,0.72043014,44.860661,-0.616532,2024-05-21_19-59-10
b4c6fb71-8a29-4c69-a078-93fa1fa40c4c,False,0.76344085,44.827297,-0.556478,2024-05-21_19-59-10
534999e0-f6bd-4b7c-95d3-7cef0ef9e579,False,0.8494624,44.859691,-0.541532,2024-05-21_19-59-10
8a4de392-da43-47fd-86f9-2d7e5e9bc0c0,False,0.24731183,44.843753,-0.56437,2024-05-21_19-59-10
cab380df-a415-4cb1-8917-2ac076986f81,False,0.31182796,44.861556,-0.562164,2024-05-21_19-59-10
f239dcce-ff34-42ec-b7fc-2f849e4c64c1,False,0.827957,44.813688,-0.572696,2024-05-21_19-59-10
fe3ac416-0488-4a50-ab27-9db821cd998a,False,0.6666667,44.840732,-0.55087,2024-05-21_19-59-10
0bda1a8b-f6dc-4768-b9e0-1dd32356415c,False,0.41935483,44.836853,-0.555908,2024-05-21_19-59-10
5175181e-bf36-4a1b-aa3a-577347b36e73,False,0.94623655,44.838511,-0.577689,2024-05-21_19-59-10
4e8fce43-36fd-4566-a1a6-2a74625eb254,False,0.47311828,44.878391,-0.54352,2024-05-21_19-59-10
b5ea7860-f38f-4ed9-833b-e33750cf5e60,False,0.8817204,44.83039,-0.591661,2024-05-21_19-59-10
2d948b1d-1560-4a40-888b-aedde87f01a3,False,0.7419355,44.830692,-0.573278,2024-05-21_19-59-10
54f1ad4a-51c6-45c0-81e4-da2393ace383,False,0.39784947,44.840595,-0.580963,2024-05-21_19-59-10
a66bdd60-bdd0-4dbb-8ba3-3a5dfc98514d,False,0.78494626,44.878432,-0.543472,2024-05-21_19-59-10
bbfa4dcb-680c-4c05-a360-39a48d54653b,False,0.76344085,44.829525,-0.603212,2024-05-21_19-59-10
6fa98df4-0fec-4c50-a326-9d415346b30e,False,0.8817204,44.82711,-0.556556,2024-05-21_19-59-10
5b95c4e5-e67f-4e5f-aab1-d4b461f64550,False,0.7311828,44.832188,-0.573597,2024-05-21_19-59-10
d29f64ed-ff66-43a3-aad8-6b089bba8363,False,0.39784947,44.827306,-0.578702,2024-05-21_19-59-10
55d357da-6ead-4130-92d6-561228cf56ae,False,0.48387095,44.813794,-0.574279,2024-05-21_19-59-10
31274295-2dfa-47c1-916f-0e03080b3fbe,False,0.4408602,44.843067,-0.574706,2024-05-21_19-59-10
8eb3389d-d680-46b0-b535-9811b5a957de,False,0.37634408,44.839833,-0.582221,2024-05-21_19-59-10
7e8119dd-8e58-403b-9d9b-2f574f4a6834,False,0.9032258,44.846809,-0.578978,2024-05-21_19-59-10
8f93abcb-1c81-4148-9d47-c63f3c4c043f,False,0.7419355,44.842972,-0.60628,2024-05-21_19-59-10
96f57b8d-865c-42bc-9670-0ce484ca7629,False,0.8494624,44.849984,-0.561176,2024-05-21_19-59-10
1ed8c116-1f39-433d-bc8f-6a5bb1b1ba9c,False,0.49462366,44.842946,-0.606407,2024-05-21_19-59-10
da3ee77c-fca3-4519-b406-9b004a7be94f,False,0.7096774,44.835069,-0.562902,2024-05-21_19-59-10
f5bd3eee-bcaf-40ec-9634-445da2b35ef3,False,0.72043014,44.841388,-0.581011,2024-05-21_19-59-10
08bf9629-d9d4-4607-b721-ad04f4e7734f,False,0.72043014,44.819979,-0.562957,2024-05-21_19-59-10
12344a19-4ac4-488e-a67c-901aa2cb674f,False,0.40860215,44.830245,-0.575076,2024-05-21_19-59-10
41cd1e15-48d6-4d8d-b3ed-1a764de198f4,False,0.47311828,44.838431,-0.577698,2024-05-21_19-59-10
