bike_id,is_reserved,current_fuel_percent,geometry,timestamp
77ab35b3-b9f2-4959-adb6-5d6888c7d650,False,0.6451613,POINT (-65865.29367358252 5594868.842997885),2024-05-20_19-07-43
d9cd0478-812d-48e6-a338-8d73753f18a7,False,0.7096774,POINT (-62357.50519919568 5594680.486082191),2024-05-20_19-07-43
19b207b3-f135-46a7-9ff5-6df3ee13724d,False,0.87096775,POINT (-67797.0207973182 5595812.256227652),2024-05-20_19-07-43
486d4d97-4c12-4ab4-837f-5373fd2e218d,False,0.5913978,POINT (-64809.650942389904 5597632.489838017),2024-05-20_19-07-43
0f536f02-1b32-492a-9796-d430904b400f,False,0.4516129,POINT (-65860.72957445998 5594868.372100707),2024-05-20_19-07-43
882a44d4-8191-44ae-8600-7ba1f5767bbb,False,0.32258064,POINT (-63008.056303391575 5592225.926143274),2024-05-20_19-07-43
065af005-5782-41ef-abac-10615dfa3a5f,False,0.7419355,POINT (-69932.57390869636 5596797.686548129),2024-05-20_19-07-43
fabd2c8d-bd2f-4fdd-ae03-7b4d6b1e1e95,False,0.30107528,POINT (-62990.13386537385 5593538.499280539),2024-05-20_19-07-43
38ef28e6-e4c4-4b5b-b12a-4f8fb21ca9b0,False,0.9354839,POINT (-61332.92060593438 5601075.513463571),2024-05-20_19-07-43
723ad685-673f-4bcc-af6b-3694016f730b,False,0.31182796,POINT (-67463.73024188314 5596809.932494301),2024-05-20_19-07-43
533ad3c6-6e9e-4bf7-9f3f-86588c30e917,False,0.5268817,POINT (-65299.122743407934 5597054.697895942),2024-05-20_19-07-43
7952a603-9585-41a2-ba51-972d5dccb169,False,0.8817204,POINT (-62695.805131716435 5594532.942570602),2024-05-20_19-07-43
538663a2-b4b5-4ce9-922f-ea1bd6c66ca5,False,0.5913978,POINT (-62748.12529238927 5594151.851953176),2024-05-20_19-07-43
ae4fbe39-5f23-40c3-9876-1fef3b5b776b,False,0.67741936,POINT (-66941.5305105719 5597892.822291586),2024-05-20_19-07-43
a40a3f80-001a-4c86-af9c-b2a7a067c5a7,False,0.30107528,POINT (-61207.018261847195 5596875.872489457),2024-05-20_19-07-43
3cc2bfa5-53e6-49d5-ad53-a0a6e8e9ddd8,False,0.2795699,POINT (-63250.287515357726 5601794.310339598),2024-05-20_19-07-43
568be5e5-6c82-4e85-b613-ddacfc2e7668,False,0.94623655,POINT (-61334.81303727787 5594458.073006821),2024-05-20_19-07-43
b912cdc1-f2ae-4a3a-8679-88a25235d1d8,False,0.8172043,POINT (-64591.353420944295 5595801.110505373),2024-05-20_19-07-43
0ee78d1d-6baa-4399-8dab-8be14c93626b,False,0.3655914,POINT (-64595.583561594445 5596399.38833821),2024-05-20_19-07-43
c917f213-cbc2-4cf9-8aa0-f56fef75eb22,False,0.8494624,POINT (-63833.49032762369 5595051.395984198),2024-05-20_19-07-43
295662a0-46df-4740-abf6-31b3a32ebca7,False,0.7419355,POINT (-62824.93574103664 5596955.629125969),2024-05-20_19-07-43
2de4b6d4-f4de-4937-b05d-dbeaf3ef9353,False,0.516129,POINT (-61735.56320413365 5596437.8515311275),2024-05-20_19-07-43
8cd739a5-1b67-41bf-a4e2-012e4f5f5821,False,0.7311828,POINT (-60574.27827617822 5602278.3052064665),2024-05-20_19-07-43
05972e29-4acc-452f-b3ee-17cafa6e3036,False,0.86021507,POINT (-63550.2935430456 5598254.285446047),2024-05-20_19-07-43
f72353d2-adf3-40b4-bf83-817557e11c31,False,0.8924731,POINT (-65127.579408095495 5599468.480320822),2024-05-20_19-07-43
4a5ff96d-7ff7-449b-8cde-232e70ea2fd2,False,0.4516129,POINT (-62979.44719425769 5592236.282861839),2024-05-20_19-07-43
b1dd2ab8-cc32-4c43-bbcd-77e1d1792f74,False,0.5913978,POINT (-61951.745655254184 5600984.097153206),2024-05-20_19-07-43
9ade8e9b-0270-4659-8e80-aea3c4968977,False,0.7419355,POINT (-63436.63634294566 5598767.770109348),2024-05-20_19-07-43
8c58b8c6-04f3-4c96-a7cb-6631313777be,False,0.60215056,POINT (-61281.04572322472 5601208.241538933),2024-05-20_19-07-43
4cf280cb-019c-45d7-9e17-b9321567e486,False,0.41935483,POINT (-60100.16856488967 5594587.250859924),2024-05-20_19-07-43
afbe31b6-ada7-4d2d-a8a0-6481ae093110,False,0.6236559,POINT (-61948.2947510396 5594362.485722084),2024-05-20_19-07-43
a1aa9d55-6cae-4d53-a7bd-6f82d70aad3a,False,0.32258064,POINT (-66242.44410839013 5593650.24313875),2024-05-20_19-07-43
0a6c786b-de04-4c0d-aef1-f254fd910a59,False,0.2580645,POINT (-66237.54605079524 5593652.4403632805),2024-05-20_19-07-43
f8f9818b-cffe-4769-9f9e-4a39b9dfa50a,False,0.76344085,POINT (-67068.43473007622 5595938.156748505),2024-05-20_19-07-43
62320fa1-e04e-4159-8eb4-fb4057e61dc8,False,0.2795699,POINT (-66243.11202533489 5593651.812584789),2024-05-20_19-07-43
3cc3b888-1223-4385-b591-0185f7a1ad72,False,0.43010753,POINT (-63469.586912220475 5595071.958933181),2024-05-20_19-07-43
b04c272b-6b1d-4b10-aa25-197c458728bc,False,0.41935483,POINT (-69155.4525434685 5597919.358408854),2024-05-20_19-07-43
b902ed5d-5fd1-4aef-b9cf-e3fa9580d6b9,False,0.4408602,POINT (-62668.754495453664 5593220.53905432),2024-05-20_19-07-43
601a6712-1ab1-4d28-bb6e-4202fbf7b4d7,False,0.8817204,POINT (-67430.00043617278 5597939.142783638),2024-05-20_19-07-43
ab1d0ca0-bca5-49cf-ac1e-4cfd9ce4f553,False,0.75268817,POINT (-65750.07800061148 5599098.80259099),2024-05-20_19-07-43
2e221cbe-3a36-4c45-83c5-137265a3b254,False,0.76344085,POINT (-63751.55918239984 5595979.914664843),2024-05-20_19-07-43
c3776745-31f5-43fa-8cf0-0d6db6ffc064,False,0.8172043,POINT (-63443.76079035645 5598443.658964954),2024-05-20_19-07-43
70e2ecde-a02a-424f-ac7e-22a8bc89efa7,False,0.60215056,POINT (-67146.35837363152 5594724.749604879),2024-05-20_19-07-43
b41785bc-9fe6-426c-8395-669730b199b6,False,0.72043014,POINT (-64747.97994449043 5599393.412846934),2024-05-20_19-07-43
c5360245-3f2b-41b8-90a6-14d2d3110f54,False,0.6666667,POINT (-65234.000841293855 5594434.843163286),2024-05-20_19-07-43
ddfd571c-74f7-4b4b-92db-ac302e2af0d1,False,0.50537634,POINT (-65982.73573636942 5596515.720373444),2024-05-20_19-07-43
e2b73ba4-7bb0-4b23-ae91-c16e1acf72b6,False,0.3655914,POINT (-64652.913099352976 5595822.9310167935),2024-05-20_19-07-43
54721d19-adc9-4394-8c71-5895aa784070,False,0.30107528,POINT (-64389.19722566372 5596940.713953472),2024-05-20_19-07-43
ae8824e9-7030-4e1e-ae5e-49258263c597,False,0.6989247,POINT (-64391.0896570072 5596943.539984267),2024-05-20_19-07-43
4ea25dc6-bc41-4f25-897b-64e93090878c,False,0.7419355,POINT (-64036.09180086745 5594055.326193866),2024-05-20_19-07-43
34e225e8-8e86-4d14-885b-ec2299fae2ae,False,0.516129,POINT (-66091.04960091128 5597429.159388308),2024-05-20_19-07-43
8495ca72-7c3f-4722-8141-86f58ba4fdf9,False,0.4516129,POINT (-68341.5957462789 5594052.501065203),2024-05-20_19-07-43
b962bb98-b819-4ff7-92e4-69e12cfca042,False,0.40860215,POINT (-62846.197763778146 5594323.24657081),2024-05-20_19-07-43
1199318d-5e30-483a-bc83-247005da2c3e,False,0.60215056,POINT (-62196.87117398098 5594411.9272949975),2024-05-20_19-07-43
655160d0-a2b2-4634-a963-ee79779384de,False,0.9139785,POINT (-63745.21397142462 5597807.561802728),2024-05-20_19-07-43
529961bd-d6ec-4152-a165-c51c1514d8a3,False,0.87096775,POINT (-61958.536144192585 5594343.493951616),2024-05-20_19-07-43
8182abe3-88f3-4a27-bf19-7658c9c58040,False,0.47311828,POINT (-65102.97780063018 5594844.984238322),2024-05-20_19-07-43
ef6f836b-5318-4356-ba21-db963f012926,False,0.26881722,POINT (-64573.764941398964 5594406.590731263),2024-05-20_19-07-43
db5a9061-35bd-454b-8799-7f643ed8eb5f,False,0.67741936,POINT (-61002.746996241534 5596368.14692638),2024-05-20_19-07-43
4ae4a019-f7d4-43ec-b6e3-32b8db2ba2e5,False,0.8172043,POINT (-66240.21771857426 5593661.072321955),2024-05-20_19-07-43
60edfe1b-6b0d-499c-a140-9ae67968288c,False,0.50537634,POINT (-65148.173513892245 5598006.818234141),2024-05-20_19-07-43
65d1829c-2b62-4d57-942d-9bde2cafbe72,False,0.6666667,POINT (-62460.58704767025 5597938.04365057),2024-05-20_19-07-43
e167a754-e495-45a2-a520-af889b3f0d24,False,0.61290324,POINT (-64197.72770149929 5599171.826093391),2024-05-20_19-07-43
8b5dc840-10eb-4c3e-8f1b-39359229be20,False,0.83870965,POINT (-65707.77659411004 5596459.830571943),2024-05-20_19-07-43
78b2902f-76ef-45f8-ad46-9f2700feccee,False,0.61290324,POINT (-65532.67103509222 5594405.962900443),2024-05-20_19-07-43
ec5b34d7-6943-431d-bed8-6aaee71931e6,False,0.87096775,POINT (-62178.837416472474 5597953.90258349),2024-05-20_19-07-43
3619b052-6a8a-4bdc-b845-197b13466f60,False,0.9032258,POINT (-61940.1684282117 5594368.764002081),2024-05-20_19-07-43
0e5eb050-8a98-4010-87e2-14c3100b591f,False,0.6989247,POINT (-63310.288720895296 5602423.618687781),2024-05-20_19-07-43
c948ab12-cfaf-48a7-bc8c-c2ea4a4170ca,False,0.6451613,POINT (-62737.549940763914 5594142.905619991),2024-05-20_19-07-43
b3db3d95-4f43-415f-8032-59dfc5da9b9b,False,0.94623655,POINT (-64661.37338065327 5596619.337211186),2024-05-20_19-07-43
9e47b9dd-6dce-4673-9478-031af554b417,False,0.33333334,POINT (-64339.6600522607 5594489.621741184),2024-05-20_19-07-43
9f282709-66c5-405c-9fc7-f1c4572b1767,False,0.6236559,POINT (-63821.913100581194 5595078.394674911),2024-05-20_19-07-43
e7a5feda-691f-4bdb-ba40-10e0dd448eea,False,0.50537634,POINT (-65549.03500023883 5595499.710264677),2024-05-20_19-07-43
59ff308a-2484-4a9d-9b9c-61561c8425d7,False,0.5913978,POINT (-65960.36051871997 5594798.993517497),2024-05-20_19-07-43
4ab101ff-1fc6-4b2e-9a7b-d684c2382198,False,0.48387095,POINT (-63689.10894806481 5594904.317322512),2024-05-20_19-07-43
ec322cdc-2dde-4d72-8881-c9dc3e1bf14b,False,0.7311828,POINT (-62061.617992667154 5594187.00955876),2024-05-20_19-07-43
4b91658a-39b0-4f57-8d43-56bb0a21bb8e,False,0.39784947,POINT (-61079.3348059073 5596521.372170351),2024-05-20_19-07-43
4a3c2190-a95a-4d6d-8d02-7ffd92da82f0,False,0.83870965,POINT (-69578.68924746454 5599348.341253035),2024-05-20_19-07-43
43be7a0a-89a9-4eaf-88d3-4cc111bafe89,False,0.6451613,POINT (-62231.82549409007 5593671.27373828),2024-05-20_19-07-43
2ad6bd23-cc5b-42ba-b084-dccc9f1b45dc,False,0.6451613,POINT (-63490.06969852644 5593443.235592283),2024-05-20_19-07-43
2c8a5788-1b9c-40a7-8a0c-81947e0087ac,False,0.4623656,POINT (-62203.66166291937 5596280.231974663),2024-05-20_19-07-43
563cfb1c-4edb-4468-825d-27ba0f7f4240,False,0.8924731,POINT (-61278.81933340885 5601212.325510614),2024-05-20_19-07-43
da5a17de-091e-4ac3-8830-170dbc8882d7,False,0.5268817,POINT (-63620.090863772995 5592054.257413534),2024-05-20_19-07-43
6f7fc9e4-7a0f-4f08-b25f-42c90f18127b,False,0.8064516,POINT (-64449.97766763684 5594335.960037186),2024-05-20_19-07-43
df1478a9-e8d8-468c-b343-5455631eb051,False,0.4516129,POINT (-65571.96681534224 5595473.024268961),2024-05-20_19-07-43
f74e2767-dcbd-4a13-8f6e-4a3b9916fdda,False,0.6451613,POINT (-63778.72113815341 5599752.5802315315),2024-05-20_19-07-43
6e0b9e49-a1f0-41b8-95c6-a96677baa1a6,False,0.3655914,POINT (-63841.839289433185 5595105.3934462005),2024-05-20_19-07-43
9c48146f-2646-4660-a088-9fae3fca2323,False,0.47311828,POINT (-61940.0571087209 5594372.530972171),2024-05-20_19-07-43
025c6110-9a2f-406e-b829-1383faa45efd,False,0.9139785,POINT (-62046.367222428475 5594176.336699766),2024-05-20_19-07-43
338f4902-0fef-4672-a6bc-8be53556b2a4,False,0.87096775,POINT (-61725.767088943845 5594417.420819778),2024-05-20_19-07-43
483da74b-4d1f-4e1f-8d32-fcb272244f04,False,0.5591398,POINT (-66797.14913101302 5594641.245551681),2024-05-20_19-07-43
5f415b04-1ce1-47a0-9d4e-1f77aa4b7ab2,False,0.4623656,POINT (-69410.81945534829 5599171.826093391),2024-05-20_19-07-43
b93bd2da-685b-4d23-b77a-9d2b90d124c8,False,0.827957,POINT (-63981.322611397154 5597923.283876601),2024-05-20_19-07-43
d8a27054-c109-47f0-89ba-c4b31e93f192,False,0.7741935,POINT (-65164.76011802046 5596352.604756668),2024-05-20_19-07-43
34051808-35d4-44b7-adb8-32b5d6c4fe0c,False,0.8064516,POINT (-66894.66500494792 5593734.52277621),2024-05-20_19-07-43
09735105-e1d9-42b6-bcba-a389763be1ea,False,0.37634408,POINT (-63131.732257662894 5593366.8056482645),2024-05-20_19-07-43
d572bda8-908f-4df2-8321-a2ae117e4bd7,False,0.827957,POINT (-65166.54122987313 5597711.625086646),2024-05-20_19-07-43
42342fbc-fdb3-4769-90a9-8848326ad5fe,False,0.34408602,POINT (-60854.91471246807 5596611.173417257),2024-05-20_19-07-43
29ba0881-18a8-4bda-99a3-66c31e5f4dda,False,0.5913978,POINT (-65237.897023471625 5594422.914347894),2024-05-20_19-07-43
0552500a-d777-447d-8572-7b6dc76f37dc,False,0.5591398,POINT (-61948.183431548816 5599297.459305503),2024-05-20_19-07-43
4688e946-8d33-4ec8-a24e-a6527255241b,False,0.8064516,POINT (-68477.1828860651 5596128.266716014),2024-05-20_19-07-43
590b41f8-e3f8-4207-8b7a-13a4a3d0b0c0,False,0.8817204,POINT (-61074.88202627558 5596531.419818017),2024-05-20_19-07-43
ec6a57b6-35d9-485c-aef4-7b6ab43a9893,False,0.8924731,POINT (-62062.842507065885 5594100.371420058),2024-05-20_19-07-43
d4e52d42-7577-4f4b-bbc7-53ab277b7c90,False,0.8817204,POINT (-69564.32903315221 5597939.927878768),2024-05-20_19-07-43
05fdb0ec-e6c4-4754-b280-beb11be18045,False,0.6344086,POINT (-63483.27920958805 5597751.978049438),2024-05-20_19-07-43
87d1f93b-ff44-4ca1-a957-ee3c167ccb11,False,0.516129,POINT (-61045.605000196956 5600701.843347601),2024-05-20_19-07-43
34001b1d-ad94-4445-bfc7-fe1f5a64c7fa,False,0.5913978,POINT (-65518.86741823386 5594359.503540611),2024-05-20_19-07-43
89893794-74bf-4323-86c1-1f996abea769,False,0.7741935,POINT (-68632.02829775854 5599612.021116919),2024-05-20_19-07-43
28b341d1-c509-452f-b76c-33613fd69c52,False,0.9354839,POINT (-63415.263000713356 5598035.867016728),2024-05-20_19-07-43
1cfd4332-e611-4cdd-8a5d-1f7273577c39,False,0.67741936,POINT (-65828.11296365756 5594617.701315071),2024-05-20_19-07-43
bbfa9d79-98e0-4cda-a093-bcc5276d4cff,False,0.78494626,POINT (-61946.84759765929 5594373.786629215),2024-05-20_19-07-43
3ab42127-cb7f-4733-a113-f3d17bcae675,False,0.87096775,POINT (-60283.06648826302 5599459.685772825),2024-05-20_19-07-43
2a59f509-3130-4ae0-91d0-5d7fb4fe98ad,False,0.60215056,POINT (-62202.32582902985 5596528.907905053),2024-05-20_19-07-43
96d5fba4-24ca-430d-a912-4b6a4bbfb325,False,0.76344085,POINT (-63602.725023209234 5598748.140954737),2024-05-20_19-07-43
63ef5189-16f8-4809-b1b5-5f4c87d814f6,False,0.78494626,POINT (-62403.70278787489 5596646.497578637),2024-05-20_19-07-43
e2462465-9e22-4e02-aef0-b3a1fec91954,False,0.33333334,POINT (-62825.38101899981 5596957.042143585),2024-05-20_19-07-43
317b75a1-adfa-4646-9729-f2571ddfc171,False,0.3548387,POINT (-62579.81022230985 5599752.5802315315),2024-05-20_19-07-43
083adef0-7974-45cb-bb8c-c8b66f2da5cd,False,0.8494624,POINT (-63752.2270993446 5592238.008982754),2024-05-20_19-07-43
9a36523a-09d6-4840-b737-b203763d9714,False,0.68817204,POINT (-61322.56789329061 5596482.7516285395),2024-05-20_19-07-43
6bf6c194-2c2c-44e5-a3ea-41f8568a5f4c,False,0.4516129,POINT (-61883.39548790712 5595873.7934204135),2024-05-20_19-07-43
982307be-1e73-49f3-bf8e-c4269afde20b,False,0.49462366,POINT (-66792.02843443652 5594646.425291958),2024-05-20_19-07-43
88431355-9de3-4a0a-a1c7-18b612fd80cf,False,0.5591398,POINT (-64433.16842452705 5595898.28282786),2024-05-20_19-07-43
9d5993a8-a2e2-42ff-98aa-1bec88d2672b,False,0.9569892,POINT (-64308.04531687542 5596134.075258519),2024-05-20_19-07-43
3c38c49a-62ea-4b69-aa35-c38b5dc2d93f,False,0.516129,POINT (-60504.36963596005 5602396.912251138),2024-05-20_19-07-43
bef535c2-257d-429d-b410-7a7b00eed00a,False,0.9139785,POINT (-65863.40124223904 5594859.268093397),2024-05-20_19-07-43
32c068a5-8c63-4fee-bfcf-650017d8e14e,False,0.7741935,POINT (-63817.015042986284 5594906.671818006),2024-05-20_19-07-43
485ec795-64ee-4c01-81d6-826be99f85ed,False,0.40860215,POINT (-64672.505329732594 5596461.243512108),2024-05-20_19-07-43
bbf633c4-f55c-4375-a433-adf7da6b3e42,False,0.8064516,POINT (-60499.026300401965 5602403.353208048),2024-05-20_19-07-43
3c8ae9d1-a800-45d2-b72b-019bfdb20553,False,0.79569894,POINT (-67149.25268039214 5594723.493899123),2024-05-20_19-07-43
6dadd054-405d-4613-917b-1d0b2d8c6c77,False,0.9032258,POINT (-61955.530517941166 5594344.435691361),2024-05-20_19-07-43
b8df7a9a-3bac-46a6-901c-7789fa5fc5bf,False,0.75268817,POINT (-63852.52596054934 5595141.496580233),2024-05-20_19-07-43
0fdf8feb-9f6f-4261-bce8-ef74354737cc,False,0.5591398,POINT (-63542.61249818086 5597733.921253947),2024-05-20_19-07-43
446c9074-6ec0-4c0f-bd37-5c77ff64b77c,False,0.43010753,POINT (-64420.811961049 5594375.199243599),2024-05-20_19-07-43
2f40cfb1-51c6-4ec4-a8f6-9ec64afbbed7,False,0.5268817,POINT (-63928.44585327034 5592254.642528429),2024-05-20_19-07-43
60cc53e9-a99a-4c98-883a-1d3cf70720b3,False,0.5268817,POINT (-63975.97927583908 5596849.339433607),2024-05-20_19-07-43
d27f1bc5-d367-4823-b2de-6e52d4e3375b,False,0.8172043,POINT (-62026.66367255806 5594177.592329583),2024-05-20_19-07-43
0fd928c6-3898-419f-ac55-ffbc710d5bba,False,0.39784947,POINT (-64812.545249150535 5596341.615359857),2024-05-20_19-07-43
b3b41015-80ed-4da2-8102-b2ab61e4e3e2,False,0.9354839,POINT (-64451.536140507946 5597436.852889681),2024-05-20_19-07-43
62603ae3-c8a4-4cbd-870a-70b2dd43bfcf,False,0.7741935,POINT (-67490.7808781459 5596834.424436386),2024-05-20_19-07-43
2c419b76-e281-4a62-8f2c-a95a03c3ab87,False,0.87096775,POINT (-62469.82656540609 5597935.374327961),2024-05-20_19-07-43
f6b463d0-ad9d-4b48-bb57-ebf0b54f2c40,False,0.5268817,POINT (-67504.91845347665 5596830.342441432),2024-05-20_19-07-43
6622c3f9-c475-460d-9f84-e470f7807daf,False,0.7419355,POINT (-62661.96400651528 5595593.739782843),2024-05-20_19-07-43
a7f05b6c-a4f7-407e-8547-a6c6cc0f3d50,False,0.47311828,POINT (-66004.4430370741 5597751.349986382),2024-05-20_19-07-43
a177977e-8648-4454-a108-d3940bed2017,False,0.37634408,POINT (-63422.72140659651 5598771.224844968),2024-05-20_19-07-43
6b66520d-cdba-4148-a107-ee1d835f6ff0,False,0.76344085,POINT (-64677.84866529067 5596585.740106485),2024-05-20_19-07-43
a01f600e-53f5-4f01-9145-8edd3d8ab2cc,False,0.48387095,POINT (-64976.07358112586 5597142.306365243),2024-05-20_19-07-43
c18d175d-e36f-4c7e-ad9e-52c73136ba51,False,0.75268817,POINT (-62668.08657850891 5593225.247169657),2024-05-20_19-07-43
79b40bbc-e0d1-40de-a89a-516af38fb843,False,0.4408602,POINT (-64017.1674874326 5594836.508115204),2024-05-20_19-07-43
418499e5-fb98-4933-bcdd-d9eee5976721,False,0.4408602,POINT (-64794.400172151225 5597629.035537382),2024-05-20_19-07-43
1b634b57-a5f7-408a-a482-2c95c7f79b23,False,0.78494626,POINT (-69572.45535598011 5597947.93585299),2024-05-20_19-07-43
8f88c58b-2353-4aeb-8d21-f3622804a0ce,False,0.86021507,POINT (-64310.71698465446 5596123.871064705),2024-05-20_19-07-43
2b5c63e4-5c21-418f-b59d-3f5816ecd9db,False,0.33333334,POINT (-64291.01343478405 5596129.993579612),2024-05-20_19-07-43
c27074ac-b7c5-4eae-8659-54034b9e35b7,False,0.49462366,POINT (-64309.04719229256 5596121.516252384),2024-05-20_19-07-43
97c4861b-a930-40f0-9f76-6eaba6016ccd,False,0.49462366,POINT (-62954.177669847624 5600941.687838571),2024-05-20_19-07-43
6511c304-6408-473c-9e28-3e0c7de5e538,False,0.78494626,POINT (-64757.33078171707 5597441.720210256),2024-05-20_19-07-43
456745f6-b5fb-41d9-8d87-5f2a5da651c3,False,0.86021507,POINT (-62464.705868829595 5597940.084897802),2024-05-20_19-07-43
8fd226b6-7d12-44ea-9291-7447a5125dca,False,0.65591395,POINT (-69583.58730505944 5599346.770818274),2024-05-20_19-07-43
e8883ccf-57cf-4b90-b046-024198330f02,False,0.39784947,POINT (-62594.72703407614 5597816.668777928),2024-05-20_19-07-43
157940ec-80ae-43ed-a028-663090f1a224,False,0.86021507,POINT (-62480.62455601304 5600265.992927339),2024-05-20_19-07-43
94b30aff-c29b-47ef-9934-e657a3cac495,False,0.68817204,POINT (-63818.57351585739 5596848.868433318),2024-05-20_19-07-43
5625eb5f-d9dc-4048-8837-d066155c9691,False,0.67741936,POINT (-61341.04692876229 5599892.356266481),2024-05-20_19-07-43
6ce06065-a899-451e-8bae-bdbca53eb2cd,False,0.34408602,POINT (-66654.88282177922 5595818.221549443),2024-05-20_19-07-43
fdc13872-48eb-490a-9fa7-5aa5424de54e,False,0.4623656,POINT (-64911.06299850258 5593452.808998326),2024-05-20_19-07-43
dcf5dbe1-1202-42a1-acb1-7cbe6d89a024,False,0.37634408,POINT (-61612.3325278255 5599623.642681522),2024-05-20_19-07-43
a2f11683-3cea-44e8-a7cf-c32e5ac55286,False,0.8172043,POINT (-62705.044649452284 5594541.575369368),2024-05-20_19-07-43
41586d77-38ac-4219-99ac-3851b61daa54,False,0.516129,POINT (-63769.258981435974 5595605.19920663),2024-05-20_19-07-43
82739211-3602-4e4c-a4e4-591c572fba77,False,0.8817204,POINT (-62132.97378626565 5597093.320879968),2024-05-20_19-07-43
06fa56f1-6c2b-4fe2-991c-0fe4010c024f,False,0.37634408,POINT (-61879.61062522015 5595876.776101109),2024-05-20_19-07-43
949cd008-03ab-491f-a86e-9154fdb623db,False,0.61290324,POINT (-61935.047731635204 5599308.452294611),2024-05-20_19-07-43
ee632a94-c2e8-4223-864e-72575f5a6247,False,0.4516129,POINT (-62337.91296881606 5593727.931044423),2024-05-20_19-07-43
2ab13641-5f48-48e0-8d89-35605468b1b2,False,0.60215056,POINT (-64951.47197366053 5595148.403283162),2024-05-20_19-07-43
e082a898-67bf-46f7-b846-84fea60e6b0f,False,0.7311828,POINT (-62590.27425444442 5597817.610879334),2024-05-20_19-07-43
ceb05ba7-466b-435c-bd2d-67fa9583e16b,False,0.5268817,POINT (-62579.58758332826 5597809.917054055),2024-05-20_19-07-43
bde45f6e-cce1-4fba-930c-dfb3641189f4,False,0.24731183,POINT (-68400.48375690852 5598689.567810647),2024-05-20_19-07-43
8c25494c-7748-4e26-8e3f-45be0fed1205,False,0.87096775,POINT (-62706.046524869416 5594016.5592275355),2024-05-20_19-07-43
ebc2d20a-694d-4998-b623-8de2c215488c,False,0.29032257,POINT (-62572.35181642669 5593875.775325683),2024-05-20_19-07-43
8a650d16-dab8-404d-91e8-6e0db2350ff3,False,0.76344085,POINT (-66236.21021690572 5595338.496653978),2024-05-20_19-07-43
2c93606f-457e-4514-a7b1-3b3089b72ad0,False,0.30107528,POINT (-65742.17431676516 5595208.6801870875),2024-05-20_19-07-43
da2f0534-7136-4cb9-b840-ab156b248736,False,0.68817204,POINT (-66620.03982116093 5598585.927252005),2024-05-20_19-07-43
7c144f97-1ef9-45c0-9071-3ab7f182b205,False,0.9139785,POINT (-63533.70693891741 5598824.302312687),2024-05-20_19-07-43
45c4b911-d25f-4800-a7b9-d1a5bf1ca76a,False,0.4408602,POINT (-65154.74136384906 5598012.15692232),2024-05-20_19-07-43
7b3d58eb-ef9c-4b34-92fd-f24561e0996b,False,0.58064514,POINT (-67214.1519435246 5594849.22230286),2024-05-20_19-07-43
4438fad8-9b39-4188-8753-440414f1e421,False,0.47311828,POINT (-67525.40123978262 5599243.279768717),2024-05-20_19-07-43
20e6fd26-1420-4bd5-9838-0d73d5be5a62,False,0.8817204,POINT (-66044.85201223208 5595352.624314161),2024-05-20_19-07-43
9c56981c-2036-430a-89ed-1966c90bfe88,False,0.47311828,POINT (-65231.32917351483 5593729.029666053),2024-05-20_19-07-43
1358b20e-7fe8-4f16-bace-cda9e2154918,False,1.0,POINT (-62555.6538928077 5605093.875219981),2024-05-20_19-07-43
a30f7768-50f2-4b06-8ea3-2d51c86a4819,False,0.87096775,POINT (-62526.933464183036 5595356.862616518),2024-05-20_19-07-43
