bike_id,is_reserved,current_fuel_percent,lat,lon,timestamp
211cdb51-55ee-4b4e-a732-523a80d93b4f,False,0.0,44.874344,-0.554044,2024-05-21_21-32-52
280110cb-3a7e-414c-94bf-e950439d4f96,False,0.0,44.874997,-0.554506,2024-05-21_21-32-52
4454d177-a210-42fc-923b-d182bf574d63,False,0.56989247,44.82754,-0.558724,2024-05-21_21-32-52
ac86c78e-5cc4-446d-bd36-4a8b3e8c3c12,False,0.40860215,44.830299,-0.58483,2024-05-21_21-32-52
eb0b9b73-c3e7-4d44-9701-fb999ded6248,False,0.78494626,44.822756,-0.595046,2024-05-21_21-32-52
26b53d74-a513-40e8-aa47-df63948f18c2,False,0.5591398,44.857858,-0.576698,2024-05-21_21-32-52
083a7fc1-f357-4463-adb9-a7afb94e06ab,False,0.8064516,44.840586,-0.590263,2024-05-21_21-32-52
bccf9282-ffb1-42a8-a454-36645a7f820d,False,0.58064514,44.827502,-0.58869,2024-05-21_21-32-52
2c4164e6-1669-4190-8282-44742df2f1f7,False,0.86021507,44.850102,-0.558562,2024-05-21_21-32-52
dfe55a59-c00e-4038-b1c1-80ae2a231ac0,False,0.8924731,44.827265,-0.556418,2024-05-21_21-32-52
76e68e7a-9c6e-4b31-9fbe-cf3d00e19b00,False,0.67741936,44.878561,-0.568726,2024-05-21_21-32-52
a839f4ae-9154-4a38-96eb-b887c8edc64b,False,0.6236559,44.825826,-0.563581,2024-05-21_21-32-52
bfa437d4-818f-41fb-a7cd-5db2a1c77957,False,0.9139785,44.841602,-0.580863,2024-05-21_21-32-52
ffa60269-d5a6-42fe-8d6c-9efafb5571c5,False,0.26881722,44.828035,-0.577973,2024-05-21_21-32-52
0702e988-6feb-40b8-a820-1f301313a4ec,False,0.60215056,44.831786,-0.573322,2024-05-21_21-32-52
584d3297-ac15-40fd-a73e-d08273f816da,False,0.56989247,44.830006,-0.592532,2024-05-21_21-32-52
e92e16ea-2058-4374-95d8-b667b0582895,False,0.6666667,44.826107,-0.557509,2024-05-21_21-32-52
3cfaba76-f7af-453a-b0b3-30c6d7302fe3,False,0.78494626,44.858982,-0.625036,2024-05-21_21-32-52
2c5840b4-77c9-43b8-ae48-948d9329e684,False,0.58064514,44.821368,-0.570341,2024-05-21_21-32-52
a413c735-0b6b-4a69-a2ab-340cff3c6116,False,0.38709676,44.839442,-0.558785,2024-05-21_21-32-52
02ffe5ab-c665-4707-a82e-f8b081d4264e,False,0.48387095,44.812517,-0.571509,2024-05-21_21-32-52
38aadd5b-691c-44e1-a1ff-a8680e150446,False,0.7741935,44.827056,-0.578964,2024-05-21_21-32-52
c26e218a-d0a6-40ca-a12f-76b9af455df4,False,0.33333334,44.831958,-0.573501,2024-05-21_21-32-52
2c8c1e76-1358-4475-9452-2f70233e08bc,False,0.40860215,44.827289,-0.556417,2024-05-21_21-32-52
ce8755ea-8f93-4fc3-a85b-1d99dfebe1c1,False,0.8924731,44.826039,-0.557372,2024-05-21_21-32-52
00af7788-bc94-4a4b-a968-74876c1185ab,False,0.827957,44.827575,-0.554492,2024-05-21_21-32-52
3c49f9f1-9bb8-496b-bf1f-74acecbda6f4,False,0.53763443,44.829001,-0.600049,2024-05-21_21-32-52
d0321f61-674f-4899-a6c7-987f50c92bf7,False,0.4516129,44.857858,-0.623528,2024-05-21_21-32-52
be4a7b62-47c0-4448-a1e0-4b63ae44485c,False,0.79569894,44.849907,-0.574754,2024-05-21_21-32-52
3c7eb12a-7829-4d14-ba22-38b0eec0bb50,False,0.78494626,44.823224,-0.600925,2024-05-21_21-32-52
c77f3fe7-ec45-4065-a1b2-43827317817c,False,0.2795699,44.820881,-0.567122,2024-05-21_21-32-52
3223ab0d-eed5-4aec-b78c-9599c3e29169,False,0.2795699,44.84155,-0.546669,2024-05-21_21-32-52
948cf671-d9d8-4d57-9c1a-5e7994dffc32,False,0.7741935,44.838474,-0.615141,2024-05-21_21-32-52
7c34bba8-9f50-421f-9770-5f231488a421,False,0.8817204,44.825555,-0.55752,2024-05-21_21-32-52
3ada9740-f005-4b90-9788-be0fbf7aee71,False,0.86021507,44.850013,-0.624907,2024-05-21_21-32-52
c4c809d0-38ab-4e0f-88d6-02f49d5b6ff2,False,0.47311828,44.8676,-0.548382,2024-05-21_21-32-52
194869b2-fb6b-447c-a3e3-294d96621850,False,0.72043014,44.860661,-0.616532,2024-05-21_21-32-52
2149b35a-be08-4aa9-8add-8e4a24138e12,False,0.76344085,44.827297,-0.556478,2024-05-21_21-32-52
cb0333ba-e828-4927-91c4-9370f2f522a9,False,0.8494624,44.859691,-0.541532,2024-05-21_21-32-52
3199422f-3015-4646-a2db-db44e07a70bf,False,0.24731183,44.843753,-0.56437,2024-05-21_21-32-52
303ffcec-8590-4411-8e83-b2911832e413,False,0.29032257,44.861556,-0.562164,2024-05-21_21-32-52
3853926f-d327-4db7-9fd6-ec06bc15e56c,False,0.827957,44.813688,-0.572696,2024-05-21_21-32-52
0cbbae91-e5c4-4d4c-98e5-b9b5d0563fcd,False,0.65591395,44.840732,-0.55087,2024-05-21_21-32-52
b2fef990-a3fe-4916-b398-5b08516dbca3,False,0.41935483,44.836853,-0.555908,2024-05-21_21-32-52
e750fc80-8003-48e7-b991-1a5db33b45c7,False,0.8817204,44.83039,-0.591661,2024-05-21_21-32-52
f4956380-25da-4bfa-9392-98082322622d,False,0.7311828,44.830692,-0.573278,2024-05-21_21-32-52
595d0983-0c92-41ab-bc94-098485132f91,False,0.39784947,44.840595,-0.580963,2024-05-21_21-32-52
0e68aaa8-c82a-41f5-a6a8-ebfead472f45,False,0.78494626,44.878432,-0.543472,2024-05-21_21-32-52
b2d35793-550e-4d92-b5ee-918a771b1d1d,False,0.75268817,44.829525,-0.603212,2024-05-21_21-32-52
9c7ff528-129d-4037-a80a-381e74803a8f,False,0.8817204,44.82711,-0.556556,2024-05-21_21-32-52
2f20a71d-e7f3-46bd-929e-f706f9179e0c,False,0.7311828,44.832188,-0.573597,2024-05-21_21-32-52
f53804f4-7d42-4005-81ff-473c32879708,False,0.39784947,44.827306,-0.578702,2024-05-21_21-32-52
253b0a10-d74a-4cfc-b315-bcf39c73e7fd,False,0.48387095,44.813794,-0.574279,2024-05-21_21-32-52
6c7f5fe4-bbf1-48da-883c-cf18e062ac85,False,0.4408602,44.843067,-0.574706,2024-05-21_21-32-52
487b0c37-ec58-44f9-9b73-59e3299665eb,False,0.37634408,44.839833,-0.582221,2024-05-21_21-32-52
ff0acdb0-180d-41ab-94fe-3e85771b833b,False,0.9032258,44.846809,-0.578978,2024-05-21_21-32-52
002fee03-e00f-418e-8b1e-cdeb205b3882,False,0.7419355,44.842972,-0.60628,2024-05-21_21-32-52
6410e782-2f7d-42f2-9837-e808d70ec2c5,False,0.8494624,44.849984,-0.561176,2024-05-21_21-32-52
fbbec780-ed3a-47b3-8166-e9a463f8a621,False,0.49462366,44.842946,-0.606407,2024-05-21_21-32-52
b989627a-7deb-4b98-8e75-5ed54118c3c3,False,0.7096774,44.835069,-0.562902,2024-05-21_21-32-52
1c25f36d-8db6-419f-9ec3-2bd52f266237,False,0.72043014,44.841388,-0.581011,2024-05-21_21-32-52
decee061-1827-4e3b-9f55-74de3dfcb335,False,0.72043014,44.819979,-0.562957,2024-05-21_21-32-52
7a0f2750-6aae-48a2-9d41-5d2f77e2d861,False,0.40860215,44.830245,-0.575076,2024-05-21_21-32-52
25ea37ea-2ed2-41ee-bcc7-432e54690ec3,False,0.8172043,44.850014,-0.56113,2024-05-21_21-32-52
7898bce7-f89c-4eed-aae2-e5ee3f832e32,False,0.37634408,44.849228,-0.562298,2024-05-21_21-32-52
1829c780-af40-46e2-ae77-6b89b5ef9ad9,False,0.83870965,44.864825,-0.561273,2024-05-21_21-32-52
b53a8bd8-08c6-4d29-8d02-e44d5b818c36,False,0.31182796,44.836499,-0.598771,2024-05-21_21-32-52
3146bccb-df4c-40a9-9dc1-2b73f4aca6db,False,0.58064514,44.832232,-0.583469,2024-05-21_21-32-52
8871e9e5-dcdd-4b14-b4bf-38d32742ec59,False,0.6989247,44.849234,-0.562258,2024-05-21_21-32-52
f43cd8d4-4ea6-475c-bc70-6c9b96036e91,False,0.4623656,44.849185,-0.562162,2024-05-21_21-32-52
cad08115-e6db-49ac-b5b9-07d963ed5e75,False,0.8494624,44.825021,-0.563298,2024-05-21_21-32-52
6612e00c-56a1-40ba-89c4-282a85a954ff,False,0.22580644,44.832616,-0.590572,2024-05-21_21-32-52
a6cc1cae-4bc1-460b-9e09-363a5203228e,False,0.40860215,44.850473,-0.585295,2024-05-21_21-32-52
6370fed5-6e53-4a95-88aa-10d02a25b63b,False,0.9247312,44.85358,-0.595975,2024-05-21_21-32-52
