bike_id,is_reserved,current_fuel_percent,geometry,timestamp
4e2d09e8-6bdb-4b81-88d6-166fdb547e31,False,0.43010753,POINT (-63469.586912220475 5595071.958933181),2024-05-20_18-09-47
9ffe4670-ab8c-4bdf-b0a4-e6ee84c9f636,False,0.41935483,POINT (-69155.4525434685 5597919.358408854),2024-05-20_18-09-47
b7f8e2c9-a966-49aa-b93e-92f68b308183,False,0.4516129,POINT (-62668.754495453664 5593220.53905432),2024-05-20_18-09-47
161a5d98-5df0-48fb-9215-218f3cbca210,False,0.516129,POINT (-62451.90412738837 5594411.142506015),2024-05-20_18-09-47
1f129ac9-6507-4724-8bfe-47c4df913c07,False,0.8817204,POINT (-67430.00043617278 5597939.142783638),2024-05-20_18-09-47
a241eefe-d651-4938-bb58-00f0d7fc49a4,False,0.78494626,POINT (-65332.51859064591 5595026.908869275),2024-05-20_18-09-47
1ed3f1d2-5354-4d7d-a93b-f4eea5072ef6,False,0.76344085,POINT (-65750.07800061148 5599098.80259099),2024-05-20_18-09-47
584339cd-518f-4117-9a2e-7c7d9fd4d383,False,0.78494626,POINT (-63751.55918239984 5595979.914664843),2024-05-20_18-09-47
1d8aab7f-fb0b-4acb-98e5-80b1f059411c,False,0.56989247,POINT (-68637.14899433503 5599612.335213062),2024-05-20_18-09-47
b5852574-417f-46c9-9fd1-9a185f08e86a,False,0.8172043,POINT (-63443.76079035645 5598443.658964954),2024-05-20_18-09-47
09e0cfc9-3b6c-4977-b3fc-8f3b045358a9,False,0.34408602,POINT (-63877.127568014665 5598258.211059174),2024-05-20_18-09-47
0d65a559-ca77-4e74-9234-5a114d868547,False,0.7096774,POINT (-61676.11859605006 5593896.963398302),2024-05-20_18-09-47
10b02827-6273-44a6-9b30-967e4c1ae54b,False,0.60215056,POINT (-67146.35837363152 5594724.749604879),2024-05-20_18-09-47
53d8b5da-7b1a-4d02-8fca-088f8afb5f24,False,0.72043014,POINT (-64747.97994449043 5599393.412846934),2024-05-20_18-09-47
998ad309-9c7f-47db-84c6-6a73b7bbcfb0,False,0.67741936,POINT (-65234.000841293855 5594434.843163286),2024-05-20_18-09-47
63de6053-4911-49df-90d6-1833df49c526,False,0.7096774,POINT (-64659.1469908374 5596623.576107093),2024-05-20_18-09-47
29c5fb11-845c-4f7f-abd3-87059ec856c3,False,0.50537634,POINT (-65982.73573636942 5596515.720373444),2024-05-20_18-09-47
34e01379-11c1-444c-be06-d60e29f9d8b9,False,0.43010753,POINT (-62561.66514531054 5605092.460930035),2024-05-20_18-09-47
de065e13-6d56-422f-9ce6-7cdc9e3a4c8c,False,0.38709676,POINT (-64652.913099352976 5595822.9310167935),2024-05-20_18-09-47
00406342-41ed-481f-a951-2e96c090f998,False,0.3548387,POINT (-66945.87197071282 5597894.23545563),2024-05-20_18-09-47
22b288df-a1ec-43ca-9db1-aada99967d1a,False,0.30107528,POINT (-64389.19722566372 5596940.713953472),2024-05-20_18-09-47
3d6c750f-8f4e-457e-ad2f-f934812a9541,False,0.7096774,POINT (-64391.0896570072 5596943.539984267),2024-05-20_18-09-47
a1233eb9-bcfe-4e3f-81d4-36c25bd2eccd,False,0.75268817,POINT (-64036.09180086745 5594055.326193866),2024-05-20_18-09-47
9cb281e7-2c22-4c4c-ad08-5495eccf0962,False,0.53763443,POINT (-66091.04960091128 5597429.159388308),2024-05-20_18-09-47
b530bd92-54a0-49d9-9b2b-10616f837f8a,False,0.3655914,POINT (-64732.95181323333 5596771.467719126),2024-05-20_18-09-47
1073381d-69ea-49fc-b649-bf88b25166d4,False,0.4623656,POINT (-68341.5957462789 5594052.501065203),2024-05-20_18-09-47
882685b6-c8a5-47e8-97b2-372de8d9f3e3,False,0.40860215,POINT (-62846.197763778146 5594323.24657081),2024-05-20_18-09-47
91071f5b-f23c-4520-9d45-d136301096a6,False,0.61290324,POINT (-62196.87117398098 5594411.9272949975),2024-05-20_18-09-47
31bd1280-59bd-4f03-bc41-743a0f689825,False,0.8494624,POINT (-67648.40927710918 5596263.905006281),2024-05-20_18-09-47
6f0ea123-e321-4e69-9f39-ad5fd70aff41,False,0.9139785,POINT (-63745.21397142462 5597807.561802728),2024-05-20_18-09-47
4c8a1bdd-f096-42b8-853b-5cc00a699d53,False,0.87096775,POINT (-61958.536144192585 5594343.493951616),2024-05-20_18-09-47
6dec5296-2653-4606-aa13-a179f8130147,False,0.49462366,POINT (-65102.97780063018 5594844.984238322),2024-05-20_18-09-47
8ff8ef0a-6ab4-4ae2-ab3d-5e40808c4e44,False,0.2795699,POINT (-64573.764941398964 5594406.590731263),2024-05-20_18-09-47
6f0bbaa4-0457-4848-9ba1-6a82eab4620b,False,0.67741936,POINT (-61002.746996241534 5596368.14692638),2024-05-20_18-09-47
ed0f9ee6-28fc-4753-8bb7-323a9a12ed0e,False,0.827957,POINT (-66240.21771857426 5593661.072321955),2024-05-20_18-09-47
b7cea1d3-2871-4055-b969-be132c8c690c,False,0.516129,POINT (-65148.173513892245 5598006.818234141),2024-05-20_18-09-47
f196d50b-7fb6-40f9-b41d-e2ed4923ce96,False,0.67741936,POINT (-62460.58704767025 5597938.04365057),2024-05-20_18-09-47
c90c72ef-78bc-46f7-a92d-4b4a60d00709,False,0.6344086,POINT (-64197.72770149929 5599171.826093391),2024-05-20_18-09-47
e4b028df-2021-4271-9aa5-f34489bc2593,False,0.83870965,POINT (-65707.77659411004 5596459.830571943),2024-05-20_18-09-47
4fbcdba2-0497-4cb3-8235-ca926d775297,False,0.6344086,POINT (-65532.67103509222 5594405.962900443),2024-05-20_18-09-47
18057b0b-3ba2-4a9d-81ec-8c743c8dc2d1,False,0.87096775,POINT (-62178.837416472474 5597953.90258349),2024-05-20_18-09-47
02bd4265-f50b-463c-a090-5ac8a091b72b,False,0.9032258,POINT (-61940.1684282117 5594368.764002081),2024-05-20_18-09-47
4ff19120-33ef-4a6c-8529-63dfeed924da,False,0.7096774,POINT (-63310.288720895296 5602423.618687781),2024-05-20_18-09-47
904dad43-f78c-4bf1-8f5b-872fe568f907,False,0.65591395,POINT (-62737.549940763914 5594142.905619991),2024-05-20_18-09-47
840f8c92-6147-4ef7-86d9-4b2d3cc862d1,False,0.94623655,POINT (-64661.37338065327 5596619.337211186),2024-05-20_18-09-47
71188d95-3e6b-4d04-91b0-8a44ad3ce9ae,False,0.34408602,POINT (-64339.6600522607 5594489.621741184),2024-05-20_18-09-47
8a326067-1a98-41f1-9f50-9024b31e8388,False,0.6344086,POINT (-63821.913100581194 5595078.394674911),2024-05-20_18-09-47
1570e82a-d42f-4fd8-ac53-9c17d87ad1e0,False,0.5268817,POINT (-65549.03500023883 5595499.710264677),2024-05-20_18-09-47
90690c14-b98c-40e8-9127-985c61d6424a,False,0.60215056,POINT (-65960.36051871997 5594798.993517497),2024-05-20_18-09-47
44ccc205-03b0-40c3-81d1-3fa4772e93e8,False,0.48387095,POINT (-63689.10894806481 5594904.317322512),2024-05-20_18-09-47
9a99ad79-91dc-4cee-b5f9-d0ac36f2ec19,False,0.75268817,POINT (-62061.617992667154 5594187.00955876),2024-05-20_18-09-47
7df8e26c-633e-4515-87d4-0341a1e9b59e,False,0.41935483,POINT (-61079.3348059073 5596521.372170351),2024-05-20_18-09-47
f6cb52b1-bf11-4d6d-adaa-fe2e9ded382b,False,0.86021507,POINT (-69578.68924746454 5599348.341253035),2024-05-20_18-09-47
1273c06b-741f-423d-b345-5b37a77c64fc,False,0.6451613,POINT (-62231.82549409007 5593671.27373828),2024-05-20_18-09-47
e34642e4-a2ff-43cd-a6bd-b0afac9d0843,False,0.65591395,POINT (-63490.06969852644 5593443.235592283),2024-05-20_18-09-47
d8803d15-60f0-4b49-80ee-35415fe760e5,False,0.47311828,POINT (-62203.66166291937 5596280.231974663),2024-05-20_18-09-47
9e463431-1c3e-4011-b6fc-2a9aad0d4a8a,False,0.8924731,POINT (-61278.81933340885 5601212.325510614),2024-05-20_18-09-47
2a1a81ef-07e6-4e4c-92a9-ab27e238f366,False,0.5483871,POINT (-63620.090863772995 5592054.257413534),2024-05-20_18-09-47
43811bed-eb0c-49af-a266-686dced6fe11,False,0.8064516,POINT (-64449.97766763684 5594335.960037186),2024-05-20_18-09-47
9b7a251f-e2e2-424a-a3e2-668a25da0c7e,False,0.4623656,POINT (-65571.96681534224 5595473.024268961),2024-05-20_18-09-47
a49c42f4-57c0-40d4-a074-ce50b0a01909,False,0.34408602,POINT (-62954.40030882921 5600936.347420462),2024-05-20_18-09-47
9bb04ab9-fc23-49a4-83ab-131c7a02ba1e,False,0.65591395,POINT (-63778.72113815341 5599752.5802315315),2024-05-20_18-09-47
bc02b4c3-f784-405d-ba63-4570aec1536d,False,0.5591398,POINT (-66239.5498016295 5593656.5209245365),2024-05-20_18-09-47
4f82f889-cba2-4ffd-b2e3-a9899b6d23f4,False,0.3655914,POINT (-63841.839289433185 5595105.3934462005),2024-05-20_18-09-47
624d3ad3-f7a0-4e1c-85a9-600750e17eb4,False,0.49462366,POINT (-61940.0571087209 5594372.530972171),2024-05-20_18-09-47
f3972e93-4da9-4d19-98b2-0f7b1d3e09a6,False,0.9247312,POINT (-62046.367222428475 5594176.336699766),2024-05-20_18-09-47
cd374c2e-60d9-401b-b956-5e750424eea8,False,0.8817204,POINT (-61725.767088943845 5594417.420819778),2024-05-20_18-09-47
2c40137c-b33c-4a17-a37f-920021b7c9d2,False,0.75268817,POINT (-68222.92916909326 5596224.50061744),2024-05-20_18-09-47
4cc44d67-813a-4648-ad2e-ff2c1e677219,False,0.56989247,POINT (-66797.14913101302 5594641.245551681),2024-05-20_18-09-47
3f7c09d5-906b-406b-a5d8-991f67576d40,False,0.47311828,POINT (-69410.81945534829 5599171.826093391),2024-05-20_18-09-47
46dc13e7-dc30-42d6-a758-dc670ee4f9c0,False,0.827957,POINT (-63981.322611397154 5597923.283876601),2024-05-20_18-09-47
deb4d121-cdef-42c2-b427-45b3712df805,False,0.7741935,POINT (-65164.76011802046 5596352.604756668),2024-05-20_18-09-47
b48f0ff3-5b5d-4c08-b3b1-b08e0af02b30,False,0.8172043,POINT (-66894.66500494792 5593734.52277621),2024-05-20_18-09-47
f1ff0f13-1929-4b60-bc37-ab13c124eeea,False,0.38709676,POINT (-63131.732257662894 5593366.8056482645),2024-05-20_18-09-47
36b474c3-bd00-4f39-93c2-6e79ae6c68ba,False,0.827957,POINT (-65166.54122987313 5597711.625086646),2024-05-20_18-09-47
ae1dde82-3f56-4d8b-b78f-68c2c3e35fdd,False,0.3548387,POINT (-60854.91471246807 5596611.173417257),2024-05-20_18-09-47
fc37093a-ec83-4483-8e56-6d42b12906a8,False,0.60215056,POINT (-65237.897023471625 5594422.914347894),2024-05-20_18-09-47
f3779e15-eaf3-4ff8-b0d3-2fa0e2428dd3,False,0.56989247,POINT (-61948.183431548816 5599297.459305503),2024-05-20_18-09-47
cc143175-ff4e-4652-b787-b23d2f3112c6,False,0.8172043,POINT (-68477.1828860651 5596128.266716014),2024-05-20_18-09-47
206a2328-2c8f-46c8-b534-b3443ca2a162,False,0.8817204,POINT (-61074.88202627558 5596531.419818017),2024-05-20_18-09-47
92b89912-c886-49b5-af6f-9b316edead23,False,0.9032258,POINT (-62062.842507065885 5594100.371420058),2024-05-20_18-09-47
e47e1746-7a2d-4efc-80c9-4e79acfdcc55,False,0.8817204,POINT (-69564.32903315221 5597939.927878768),2024-05-20_18-09-47
660a2d98-8dd5-4063-8c44-e44b2d5ca95c,False,0.6666667,POINT (-63483.27920958805 5597751.978049438),2024-05-20_18-09-47
75baef76-436a-4fc7-aab4-5702e769a606,False,0.53763443,POINT (-61045.605000196956 5600701.843347601),2024-05-20_18-09-47
311dda1d-c50c-42c8-8ede-e44d47545f66,False,0.61290324,POINT (-65518.86741823386 5594359.503540611),2024-05-20_18-09-47
b7cb2994-0a32-45bd-91b6-f3ed56a85365,False,0.78494626,POINT (-68632.02829775854 5599612.021116919),2024-05-20_18-09-47
74b52cf0-a412-458f-b554-bb62be8d8c64,False,0.94623655,POINT (-63415.263000713356 5598035.867016728),2024-05-20_18-09-47
60bd4a0b-7b7f-493e-b1d7-de6925333f05,False,0.6989247,POINT (-65828.11296365756 5594617.701315071),2024-05-20_18-09-47
b10d84f5-9e09-42f2-95c6-03069da103dd,False,0.79569894,POINT (-61946.84759765929 5594373.786629215),2024-05-20_18-09-47
2eb38fc7-4c07-4f83-901f-a7850e05fa14,False,0.7419355,POINT (-61855.89957368118 5596784.341625666),2024-05-20_18-09-47
fe11ad8e-1782-466a-9741-b9ec08501e76,False,0.32258064,POINT (-62553.31618350105 5605094.818080068),2024-05-20_18-09-47
b654c867-2f6e-41b9-a732-a28aa3a16c2e,False,0.87096775,POINT (-60283.06648826302 5599459.685772825),2024-05-20_18-09-47
bad699f6-8e2a-4c40-b75b-034ac1807935,False,0.60215056,POINT (-62202.32582902985 5596528.907905053),2024-05-20_18-09-47
e57c9912-5ee5-4e51-a8e8-0ca19c5a127e,False,0.7741935,POINT (-63602.725023209234 5598748.140954737),2024-05-20_18-09-47
ab9c0339-601c-474a-b8f0-510a31cf7daa,False,0.78494626,POINT (-62403.70278787489 5596646.497578637),2024-05-20_18-09-47
477f7e16-7cba-4781-90c0-c1b24ef84989,False,0.3548387,POINT (-62825.38101899981 5596957.042143585),2024-05-20_18-09-47
12434104-d363-4126-b2dd-d789c1d2e889,False,0.3548387,POINT (-62579.81022230985 5599752.5802315315),2024-05-20_18-09-47
facd93b4-b529-4550-b84a-3234f14ff7ba,False,0.86021507,POINT (-63752.2270993446 5592238.008982754),2024-05-20_18-09-47
f57c033c-6350-4d2c-b96a-7242f929fda4,False,0.6989247,POINT (-61322.56789329061 5596482.7516285395),2024-05-20_18-09-47
3427bb36-840e-4124-8ced-540a76e14b7e,False,0.4623656,POINT (-61883.39548790712 5595873.7934204135),2024-05-20_18-09-47
3d7bdd4e-d4dc-434f-b631-357cfe63dd79,False,0.6989247,POINT (-63485.95087736709 5597754.804333734),2024-05-20_18-09-47
188e52d4-0a50-434e-b08f-3ad77163fa94,False,0.40860215,POINT (-61946.40231969611 5594372.374015053),2024-05-20_18-09-47
ece89607-0873-4586-ba84-9a100383f30e,False,0.516129,POINT (-66792.02843443652 5594646.425291958),2024-05-20_18-09-47
